ticker,exchange,avg_price_volatility_5d,avg_price_volatility_20d,max_price_volatility_5d,avg_price_momentum_5d,avg_price_momentum_20d,avg_volume_ratio,max_volume_ratio,avg_volume_volatility,volume_trend,avg_pv_correlation,min_pv_correlation,avg_hl_spread,max_hl_spread,avg_hl_spread_ratio,avg_rsi,min_rsi,max_rsi,total_return_6m,max_drawdown_6m,sharpe_ratio_6m,data_points,missing_data_pct,anomaly_score,is_anomaly,anomaly_probability
AZTR,ASE,0.14057853262209383,0.1570537960343778,0.4136753611617709,-0.20396564190694633,-0.6079412640088283,1.960996054462196,18.74812852861757,4654090.582174936,34302.40375782881,0.0629055717816598,-0.9254323918794537,0.3961345842045308,10.669902747443064,0.9703413940471892,29.31958997102819,7.845841627526141,57.802186150471336,-0.9990521978054728,-0.9991797432387032,-0.2630063148930969,120,0.04021739130434782,-0.10840581242953212,True,0.5059762985029784
BRELY,OQX,0.15192832376681997,0.14341906446659083,0.34499543165812163,0.11385835052204132,0.3111002979461297,2.4836211445227208,12.560667012717362,6943.483435002156,7.47438558896404,0.26087152568862204,-0.6076270736392203,0.07275601861609088,0.2827869020652716,1.0491321920586794,55.38804295905823,44.2262739431192,77.82503178818368,1.0635490131414946,-0.3230944442449335,0.1955827603197696,34,0.17263427109974425,-0.10750004027830323,True,0.5039341120353005
SUBD.AX,ASX,0.0035327706104956095,0.0033487155251073057,0.004720006170539508,0.006184732107832319,0.024258533493509562,1.0406733696244566,3.3089484562127844,460224.5403753052,2.0408928929933747,-0.21517205236676132,-0.7809717295426802,0.0025015922806139413,0.008420171610898124,0.9714758597124891,71.28516715602737,52.931495871434905,81.66027691146382,0.15750016606243245,-0.005979004085986244,0.3735381559668525,120,0.0,-0.10746835619875234,True,0.5038626759700473
COLAU,NGM,0.006002647534782452,0.007363120190035325,0.01664049000944514,0.0077632983522589235,0.03767578306342761,0.3013474387953752,5.555555555555555,51552.58629016545,0.00013266470322905886,0.27601609777033054,-0.9999999999990515,0.003602119579955754,0.04186044737350109,0.9016104826547856,83.45640224483644,41.1764705882353,100.0,0.03396604843293494,-0.037209266840025436,0.10439415051381762,38,0.15675057208237986,-0.10645887122195424,True,0.5015866548358755
CGTL,NCM,0.17199692019844376,0.22262402207173618,0.43208307324874645,-0.14181794498917735,-0.6753019148690046,1.8837476180909205,16.37088375344279,16547720.96190317,16.70336590991866,0.33997527679398254,-0.5448200206834855,0.3890378932831003,3.4503311728820494,0.9822970390538399,32.49596868282601,12.491846644441225,50.825998360940496,-0.8650537714005508,-0.9358466470943035,-0.0767469812559408,46,0.1275992438563327,-0.10623455404475207,True,0.5010809012607313
FMTOF,PNK,0.18675260923104797,0.19925968640903755,0.5790082903922239,-0.30462977665446994,-0.7091242714239423,1.8845990893818503,19.103354860556806,112393.78265471781,23911.166666666668,-0.11091811552715901,-0.9481339577124851,1.5127645106817063,133.6969696969697,1.008148231467397,21.962945032879723,0.017043276394034024,74.32432432432432,-0.9999998780373438,-0.9999999064660051,-0.3076042834655748,120,0.0007246376811594203,-0.10617941528032099,True,0.5009565834194145
CERO,NCM,0.18272501284757067,0.22998227921168926,1.5216992580949347,-0.2141677426209751,-0.5646494867251636,1.8835876764235706,19.40570364953799,1834601.5624386326,67934.43708609272,0.21558813450754058,-0.9431621849190195,0.34878332038084425,2.5233107963341532,1.0291399540500408,31.620649981942375,1.6523867809057435,79.1044776119403,-0.9998481651402394,-0.9998537985890998,-0.12105661220669739,120,0.0,-0.10602555321145951,True,0.5006096804654083
GSHRU,NGM,0.007484517094543468,0.009802211278183688,0.01778777433971381,0.005354105849055375,0.024681500293771162,0.0010320472151995326,0.0054040032856339975,157296.53456004662,5.438861755011911e-05,0.0615275719257809,-0.813250060744928,0.005358546812959723,0.025714329310825894,0.805178252002497,63.41943237814858,52.969804687391175,77.02907165243704,0.027944083850240053,-0.01904760088239397,0.11776150394294166,30,0.1956521739130435,-0.10594182915546285,True,0.500420913197676
CRCW,PNK,0.21853256612459412,0.25386875536127984,0.8944271389374034,0.1710251224969375,0.18001252234613985,1.4594058435639716,8.160702521860616,80022315.37200543,17.431243342523562,0.22649467062337791,-0.518056378927675,0.3327380820288139,7.999999185092786,0.9468069719207514,43.933722060534,0.0,100.0,0.24999991268851285,-0.7999999860301611,0.12797446156155615,120,0.034057971014492754,-0.10529537614442103,True,0.49896339698971126
FERAU,NGM,0.004269719972986794,0.006333325817007406,0.010232414843800186,0.008215933355195219,0.03897781746916899,0.008069481739999346,0.09487058823529412,239536.1959971051,0.0,-0.05739732311253027,-0.31667492878757114,0.006815230971280518,0.03768119120275557,0.7652456548319787,68.95755122315705,50.458683488706804,80.64505212899812,0.04790414374326857,-0.010287654805149479,0.28777484392761127,33,0.17918313570487485,-0.10505645616807574,True,0.4984247194184387
DWAY,PNK,3.985154895100043,7.641398271399533,77.83339137707472,8.035440528176009,5.621900732639682,1.0299401349656094,11.626218886322812,40099.98677201487,1.9075006472231892,0.10414018796378552,-0.9999999999785587,1.2074045122742,91.50000352883953,1.0082132527550216,47.760920178222655,7.974134682375521,96.57143386286215,0.595959652973528,-0.9891891896016175,0.10490120406697505,120,0.00036231884057971015,-0.10501110286874232,True,0.4983224642386591
CRDV,PNK,5.138210303168503,8.867718276653708,58.800682629967774,9.490610990373245,13.349834285770575,0.9241280190288489,17.730864557515673,46118.389634125,0.12206150269098998,0.09244430804638472,-1.0000000000493974,1.0156963388874103,63.799998603016206,1.0041156459281977,43.46415491335562,0.0,100.0,-0.5724137685191893,-0.9990909091089487,0.1536997643929118,120,0.0,-0.10465884531801889,True,0.49752825169608017
LAT.AX,ASX,2.0182831470410365,3.8610531263399985,44.2741444967455,4.11171436981543,13.528574439815968,0.8982928387603428,6.056094179153744,3521270.2981160027,0.15613842222428442,0.021153355467119245,-0.668640721309627,0.1861347767304194,1.0,0.98333215049994,47.070771628680646,10.344823488830286,100.0,31.0,-0.880000000745058,0.09241977713715357,120,0.002536231884057971,-0.10451371984031793,True,0.4972010465747103
BZRD,PNK,0.9228186895474508,1.6276908770166698,11.35353785597758,4.8965690358003995,21.821856206985753,1.1932751821878513,20.0,109413.48882698591,11.287083889901497,0.04260066937009394,-1.0000000000012126,0.5038689237664495,32.0000006548362,1.0344033591320503,42.85485559061198,0.0,100.0,32.333331005027006,-0.9871794871555688,0.14856053796898086,120,0.021376811594202898,-0.10388424698146564,True,0.4957818144285524
ASRRF,PNK,0.023027815536930802,0.03418590322498116,0.232713210691528,0.04616867307313745,0.1658010816248746,1.3245596900733234,20.0,162.27471126220465,inf,0.5926886660176253,-1.0000000000000038,0.007032799947906874,0.3422621524482128,1.6312251000646667,92.03317240794362,29.243517613145414,100.0,1.508371038808178,-0.08260868355605529,0.15581110919787874,120,0.059420289855072465,-0.10340327486165918,True,0.49469739738938145
AACBU,NGM,0.008648955444666314,0.011377166040276703,0.023482574698996703,0.005854051233367711,0.025890179717512292,0.17059299168313521,0.9844020797227037,163130.25479818275,0.0030911504045896304,0.203557132914088,-0.21569827381505088,0.025126066764951712,0.1743637594400053,1.0068884988434719,64.24242729227396,47.999990844719576,89.28578118906474,0.039999961853027344,-0.02924532155287683,0.10614596762208448,35,0.16770186335403728,-0.10267411972636514,True,0.4930534179977485
EMPD,NCM,0.1622508914182784,0.18221181749365942,0.5669539972278831,-0.2710874914769414,-0.6919551670388422,2.331472334089651,18.940144991965834,1117714.8844624201,inf,0.03134418842332965,-0.9552676026550846,0.4456968631885835,5.750000238418579,0.9966364612631967,22.328092465296837,0.6047278724574028,84.9195112422415,-0.9999907529237907,-0.9999953125002325,-0.33590474270936194,120,0.002173913043478261,-0.10192620563305305,True,0.49136714398471404
BOTY,PNK,0.3344028676757695,0.3383310375990653,0.7226494557983819,0.04616072033047498,-0.01630621191535671,1.0916927168963084,11.915790162921583,58096895.621335074,0.7421323865806618,0.22522574775668697,-0.8348642519950615,0.7363644458910206,2.0000002182787338,1.0134571354306086,48.50510647692568,28.571427235028068,66.66666787932627,-0.75,-0.8888888897871553,0.11569908349618806,120,0.0,-0.10175880405511112,True,0.4909897143665952
EURK,NCM,0.0021185879264994786,0.002299149220956143,0.006043339715439679,0.006193437692260832,0.02521810484232282,0.696178608817959,5.486186090822484,142769.2220595108,0.023712129409218782,-0.00497876543748493,-0.7682728842186484,0.0037421178044100903,0.02738432083800865,0.9510918366869978,86.11955669517593,66.66654892888049,100.0,0.06779664240074146,-0.004803092360015083,0.48561618709193416,57,0.10297482837528604,-0.1013901107707122,True,0.49015844522777086
PLTR,NMS,0.09246823250280581,0.10120831785539616,0.20624272878247443,0.127755518764034,0.6604233967960969,1.0012331031225903,3.804602584779782,134394512.979818,0.9972812367081096,0.20007586823604215,-0.7664111418209352,0.12473006812773452,0.3539787270379821,0.9791819330566361,65.74619272980927,40.968932825189285,90.26409160674775,12.332145873971834,-0.37890231737409513,0.2524135958624687,120,0.0,-0.10102710267842879,True,0.48933999412755436
CRTMF,PNK,0.138600204906547,0.1720508607537195,0.6618017442422675,0.009328358011091711,-0.5550154984872944,2.0443397224514377,19.807692307692307,8356.074880018128,7028.0,-0.11524506028108593,-1.0000000000000002,0.12314978451959263,2.15517247580745,0.957505998562562,16.622307112117884,0.0,68.18181818181819,-0.886875008071462,-0.9770000011796752,-0.012973842528865997,72,0.09420289855072464,-0.10083780579411833,True,0.4889131985642463
IPST,NCM,0.16438404641517027,0.16330260157337936,0.2588883355313215,-0.09663464290906318,-0.34194468948567575,1.9884868416717374,12.389310860421489,8012303.294815073,12.431604606497334,-0.07707481263841293,-0.5533571932605567,0.34857589086875157,0.9250001117587124,0.9781795808257581,34.70440981859922,7.392195091681728,65.14611527911688,-0.8053529387262867,-0.8882352986550247,-0.11182193487763431,47,0.12488436632747456,-0.10019133784541095,True,0.4874556486772835
ABQQ,PNK,0.3273839153689932,0.3718020184428664,1.0645813882505775,0.21144487753430202,1.087675242161164,1.0581155614751825,7.397837932083517,163817724.80415827,1.2892527812692833,0.05873061244676759,-0.7279619693615924,0.6337084462010232,2.0000002182787338,0.9891291707540228,48.77565292759131,20.000002910382776,84.28571411346712,-0.2000000582076581,-0.9615384626147866,0.151890705000909,120,0.0,-0.09988124406188131,True,0.48675650008061255
GELS,NCM,0.18303203647001884,0.2413410150640985,0.5219892989724884,0.022546825738339896,-0.10741773060238738,1.0517124618130993,15.100927124073724,16636679.777956184,3.6101427362706127,0.66668765793377,-0.391100760804077,0.3648735720402735,1.7105263999954825,1.0478185793919061,44.08607309186742,22.18542698679073,62.95337039991248,-0.47580647487173944,-0.7092198538088257,0.02142369113999874,50,0.11739130434782609,-0.09964227441700907,True,0.48621771052489293
AIMD,NCM,0.15250674404690687,0.17540423833624122,0.5129211401892863,-0.026857319922527188,-0.18666635167221055,1.1415348714191542,19.280652888768728,4703887.282904525,231.6645815207382,0.525111662764455,-0.39340615312213106,0.2416221650467549,0.9817518941747275,1.0013721622040053,43.23817172922415,15.425534583176429,67.17451586662482,-0.7782352952396169,-0.9180952344621931,0.007095329210988802,120,0.0,-0.09871358542048875,True,0.4841238549136312
APDN,NCM,0.16968455145428116,0.21696112723257047,1.1052690522325956,-0.11741251233486688,-0.5973980703640751,2.024530381163587,15.862653379431904,221408.11869647168,39139.78156028369,0.07559657219600181,-0.9638364070116177,0.32298558884412076,2.45354013495027,1.0379692977599402,28.620259201867416,0.0,82.99999446614403,-0.9997782944637237,-0.9999022494376107,-0.1320184158773309,120,0.0,-0.09828648922062705,True,0.48316090846118076
GCTK,NCM,0.19306484224164783,0.24182834653732918,0.6105931192835089,-0.0784146040563735,-0.27392477886243133,1.7754162367308135,17.82099348278736,1923097.3934705541,100550.80210772833,0.08848543931325112,-0.9300221887570835,0.3804773878447347,5.671586484204338,1.008514180670815,35.706914561056095,0.9852216234493341,84.80392156862744,-0.9961787440350666,-0.9991422764654082,-0.0603178628564815,120,0.0,-0.09761187668581711,True,0.481639902778189
ICON,NCM,0.14036032012154603,0.19271907536505592,0.3781970638838299,-0.16851723007493527,-0.5426703228913031,2.2246713305465247,18.19132859906404,3812922.472950347,43.50737631428804,0.13952394068327412,-0.8707470602965984,0.28857683589641053,3.5524751246811093,0.9441959908611672,33.54259560355073,1.3579262649804207,67.54760417469598,-0.9855280502021924,-0.9873370440392354,-0.236525405258383,66,0.08893280632411067,-0.0972515768833922,True,0.4808275578856894
EBOSY,PNK,0.0073784027799742745,0.013404154627465855,0.14821933499971357,0.015062450361885206,0.06177967182450851,1.9047619047619047,20.0,3.2202527506047995,inf,0.8184933262837226,-0.9863881353053401,0.0020743917836111548,0.24892701403333856,1.0,97.62151267271243,14.37445621764769,100.0,0.2553517055964283,-0.10634237554868109,0.07281093490280015,120,0.10579710144927536,-0.09646172728140506,True,0.4790467345666124
BRIA,ASE,0.07058710948822441,0.08667374278483525,0.17186932685062029,-0.05595368965842377,-0.16813804716336708,1.1271682478863179,19.493186953643896,1796655.200920852,19.043018447507514,0.11982381405265022,-0.42415204253102057,0.2029704105591191,0.8361773902540183,0.97914983280584,38.55666161252807,11.909869757876805,61.95426191561802,-0.4923857941740908,-0.5361596239051177,-0.14993619270836023,46,0.1275992438563327,-0.09621832330514496,True,0.47849794720786776
BURU,ASE,0.23351429127059256,0.2836721600101369,1.235728044904891,-0.06713317358755891,-0.4782044303936663,1.6562437872996822,13.994857084467512,60336075.82389442,1866.421854267495,0.2693694310090831,-0.7709198711288341,0.4781902097375405,5.583333002196431,1.0374952314031327,36.83946586153238,3.977932352645624,73.45678803397847,-0.9824334327678675,-0.9954142014136458,0.024357541340614155,120,0.0,-0.09611893074281247,True,0.4782738531622429
ACBM,PNK,0.0679724447749625,0.11857405422676669,0.5088999929415307,-0.08052325574903589,-0.4105338399721404,0.7096425549205471,20.0,752.6586045845698,0.0,-0.7060113112944506,-0.9999999999983598,0.13551863699861594,13.285714731735451,0.9633337367831941,16.75256454445234,0.0,65.2173926564381,-0.9993913043569105,-0.999533333349973,-0.0871644024694652,120,0.07681159420289856,-0.09601238657811645,True,0.47803363485672634
GLLIU,PNK,0.03021576368514234,0.03573107256803425,0.3048024322789893,-0.008420618454398794,-0.006637238288009361,1.1010063318334202,20.0,1187.318691743821,0.2777777777777778,0.11061542577371378,-1.0000000004413725,0.06706460495227348,2.7283582467707803,2.0832031281999894,56.46568659835273,0.0,100.0,-0.6857410926280796,-0.7607142925262451,-0.06342244905283334,120,0.02210144927536232,-0.0960106108163375,True,0.47802963116035535
DMAAU,NGM,0.004589042716404922,0.0045852440942008976,0.00950727691544271,0.0069118120146077575,0.033631083841032194,0.22727479735098605,1.296632202672471,218219.10330207468,0.0033308228191706794,0.1816798523485773,-0.254260851753584,0.013917780714624009,0.07249018860779909,1.0396097284566643,75.52867716550844,56.2499478460726,94.27826453609143,0.05024458912445651,-0.01886799582470603,0.272866953419526,34,0.17263427109974425,-0.09379450399131445,True,0.47303311701179096
CASK,NCM,0.16434110964706855,0.16325157848548175,0.25880958113016234,-0.09672189721373771,-0.3420382288790114,1.8985100747782035,12.388037941788216,7801626.585904554,9.579557772418068,-0.09816234696848772,-0.5516833378524393,0.34011147428361505,0.9105544362061847,0.9628381630070739,34.69866790464735,7.3795158232222775,65.13434600481085,-0.8058529515588158,-0.8882352986550247,-0.11210588773416262,47,0.12488436632747456,-0.0935360462315637,True,0.47245038885138857
INLF,NCM,0.1136950656470044,0.11656811927601328,0.1925063100971888,-0.18619664195157076,-0.47249898761887915,0.9147104116692738,12.514194301560677,8031626.350008776,0.42235620023386605,-0.08494001378128828,-0.774790911801399,0.3763027052017324,5.519173881758876,1.009630203267123,30.986935124845132,9.638556033818276,52.17391529696201,-0.8575720432905369,-0.8675095095467146,-0.3352681971856127,41,0.14316012725344646,-0.09307712470477186,True,0.47141568787226384
BORMF,PNK,0.11353208538871597,0.11878748002494999,0.19734514717991847,0.07489221905414714,0.23132555597544086,2.375913720956636,8.763367849012695,134940.44623439712,222.67509411050395,0.18078552699864467,-0.5148810465006346,0.18203002562515014,0.92307690191551,1.0288822403200786,54.42451948723844,28.753271370136744,77.3046477168735,0.3947454530673338,-0.3952318795734797,0.12043546008441913,46,0.1275992438563327,-0.09209026491921662,True,0.4691906783079688
CBDL,PNK,0.3470135842613746,0.38456595477025757,0.8329072818705148,-0.030330693171621365,-0.31676548800748644,1.7046635608942042,14.99476439790576,46806725.3596361,2045.0854668251336,-0.12433181686710107,-0.6204367008106271,0.5887715332760348,3.439490576920981,1.0171559334318112,44.47325388389836,0.0,79.99999883584694,-0.9833333321691801,-0.9933333333527359,0.10117453424235019,120,0.0010869565217391304,-0.0916705448733745,True,0.46824436239764955
BGMS,NCM,0.2078389257653732,0.22167858264719584,1.1993238687177745,-0.09751836947064946,-0.5101261596853774,1.884076801220768,17.55330327803772,2486919.8288515615,12345.663003663003,0.20677529784081317,-0.5813319646645226,0.3572866172417715,3.7567566963829284,1.0049931364030924,36.00887582607394,3.827164837589038,64.49834937323752,-0.9949969730691661,-0.9971230158524502,-0.035965985593857476,120,0.0,-0.09159890707549817,True,0.46808284524214994
GXXM,PNK,0.46084348223924937,0.6758215706260298,4.024922359499621,0.361111110151089,0.7310615045253873,0.9288484914228794,17.333055263585155,54073124.972520694,0.03322147503403322,0.07044319514521188,-1.0000000088421157,0.49930555878931465,9.0,0.9238082964690675,47.0353468127023,0.0,100.0,-0.5,-0.95,0.12576175851357727,120,0.009420289855072464,-0.09130839581563815,True,0.4674278481076175
IVP,NCM,0.27285225916704975,0.4314243980203559,2.780829653353485,-0.11795012772269985,-0.688539219089013,1.8615884974011276,15.803310315483936,2476690.280861935,11542.422077922078,0.28189568592239317,-0.5973984450137856,0.4308263384651695,2.7095587755775794,0.9793206692478322,24.741733053041422,0.6451637117223612,70.9251101321586,-0.9998820940454178,-0.99991134796023,-0.03607888318208802,111,0.052878965922444184,-0.09101811528108644,True,0.466773371174663
EICC,NYQ,0.00511305466557978,0.005076725200339127,0.008378611863224911,0.008155541949552668,0.033362042873039593,1.2047696905285674,3.810284254231875,51359.71021125943,1.9077647704408267,-0.05514003264959762,-0.7471113642820048,0.008370260712549597,0.05575754184915569,0.9884778018861318,69.03585779738643,58.136966855282274,77.68708304305761,0.14501382916339622,-0.010395875590166935,0.3560785946604251,80,0.07336956521739131,-0.09009631995149564,True,0.4646950582727869
VDAL.AX,ASX,0.011753775545329562,0.011900896393380843,0.03037296228723773,0.026543645418132086,0.13011436338592655,1.3592012147515056,1.8407720088774526,34046.169687737536,1.9674178681903374,-0.10482416023742677,-0.4070430484979973,0.02212968455101741,0.08822267375966196,1.0608810983422496,83.22648889321563,60.517194134355535,96.01382314290724,0.14298629170503463,-0.056682770256910486,0.30064447937870786,32,0.18342391304347827,-0.09000130465385486,True,0.46448083336556145
HCRD.AX,ASX,0.004183673532585907,0.004160822432374545,0.007881914218388639,0.008652998106251687,0.03422305824858936,1.1556033301928912,8.048470454146042,24056.352245089332,6.055349883228094,-0.13367560604455456,-0.7355571504815581,0.005823532448698235,0.01960783415790486,0.9959590151406289,74.61645183152528,56.16434237192324,86.47406849038909,0.22449598238668544,-0.008554930005188711,0.42604738493664107,120,0.0,-0.08958669382947321,True,0.463546036889697
BWVTF,PNK,0.010185246620853631,0.01797357373772907,0.07360845332352588,0.01177657571163949,0.050230639459269213,0.9522923470291892,20.0,63.407227279145886,inf,0.5253767366677203,-1.000000000013536,0.003793909074747788,0.1875,0.9592206848813768,84.29264142078578,0.0,100.0,0.267741951891171,-0.15789473684210525,0.09518203684748938,120,0.041666666666666664,-0.08938451522437957,True,0.46309019773542837
AAGH,PNK,1.1267590058821082,1.7501578844618586,11.339012416009883,0.6445382312116081,1.4149854938301027,1.634680609199702,15.599622200559045,21268308.257900007,18.09954782715426,-0.015535737930448296,-0.6915403948947006,0.7183290724581869,9.00000072759578,0.8671330109985161,46.56404347398915,0.0,98.27586201921908,-0.9692307706429077,-0.995238095294191,0.14599360244640683,120,0.0,-0.08930889237866829,True,0.4629196957477604
CJAX,PNK,0.04319723156984409,0.076960893543235,0.5131708343698418,0.04378283683464817,0.1738154238218205,1.053248502414955,20.0,87.02762894355767,3.65,0.6541419532003807,-0.9999999999999949,0.012455220456619379,0.8181817525017695,0.3816515697107742,87.06766842198498,0.0,100.0,0.9722222479773164,-0.44999998013178455,0.11501662545338653,120,0.03731884057971015,-0.08897208901437709,True,0.4621603267697113
ATMV,NCM,0.014025449272968178,0.00857785926859875,0.3587257200344958,0.015057423946958814,0.03410118044600245,1.1260589111908366,13.18833074400138,123748.26051375167,1.6976142041399,0.24290829381167825,-0.5290927512218391,0.03386561528079972,1.3626125657841943,2.2083150945998815,79.58699217553043,42.85712339442292,99.43073615772286,-0.0033396802424516814,-0.5295045344205106,0.032536329584520386,120,0.0,-0.08896055592904267,True,0.4621343238607364
BSLK,NCM,0.1740436132605027,0.1738588850823811,1.3825942815687815,-0.05179332126216895,-0.2789237330475983,1.75259597899905,19.505926210963832,8809356.636079518,90807.90286975718,0.20876709336387042,-0.9776475812149485,0.26556265835941195,2.9658312624770575,1.0494168783710378,49.59543891381672,1.1395305812554284,89.47365250946646,-0.9825536063501549,-0.9912065435772294,-0.001745295932600123,120,0.0,-0.08890810655634168,True,0.4620160696187364
HVIIU,NGM,0.005824261490429538,0.00786477574989842,0.013956982593165313,0.006665613284490041,0.037446522057610156,0.18659054765742855,1.0887888966347676,147448.37426841859,0.0004113916658665542,0.2635807453895466,-0.2850996746275672,0.0072711083737421805,0.04356060794206573,0.8458000433281475,68.69870884522089,44.82755785752456,91.11129007305179,0.052104256674860405,-0.015369822262954672,0.21061715583081012,39,0.1505016722408027,-0.08868955025566855,True,0.46152330472300096
IPTNF,PNK,0.30262610666861794,0.3918010044804737,1.438111727060741,-0.19053142503936582,-0.6995139367124177,1.578044567012976,18.413376959726627,94689.87760061458,1.7573697424468955,-0.1825800204169244,-0.7537961809870288,0.3117454616892377,3.5444446295591865,0.9384876295497523,30.511397770481082,8.583841204376498,53.18580933111888,-0.9963666666299105,-0.9963666666299105,-0.022525061495675094,89,0.06595017098192477,-0.08834492465817351,True,0.460746299456649
ESHSF,PNK,0.7854048524679165,1.564571065625384,18.79405076002288,1.2916826105263743,4.291682680375569,1.1111111111111112,20.0,3397.7625042245472,inf,-0.07535230972289238,-1.0,0.03319531765310631,2.306699924170971,1.2518905100490016,86.23917861106463,0.0,100.0,24.00000055879356,-0.4174999986030161,0.09036584600482388,120,0.09927536231884058,-0.08819483359835839,True,0.46040789875526067
DTSQU,NGM,0.002537020608448194,0.003164669623181909,0.0064193585116805105,0.004113039310656671,0.016471968562649906,0.7424422407711506,19.23076923076923,66300.76758649902,0.00117090534401199,0.17962825303566418,-0.9533573896870186,0.003487076814299319,0.050545116072275846,0.9783648016012387,82.13068009077216,54.54561217943161,100.0,0.05788422127831949,-0.004955420215929253,0.273286561895989,64,0.09714673913043478,-0.08785592766279265,True,0.4596437892443985
EPWK,NGM,0.33307321328356043,0.43195056330213466,0.8232085878007339,0.03716239722303399,-0.9199500662296944,1.7433477262395012,18.006518496211577,20844609.159084126,35.03446558227518,-0.07219200421213684,-0.875629002805262,0.9562137344343637,19.568000411987306,0.8951590940900686,38.67575045377539,1.5600620525256659,57.95604998152241,-0.978313252648658,-0.9959857268835854,0.0248622501316873,36,0.16304347826086957,-0.08783367079981158,True,0.4595936081206675
DRMA,NCM,0.11694453476218647,0.14555095149767364,0.3281390150137498,-0.13665073396357255,-0.4599818384888611,1.2955936342361403,18.83901832597257,568260.1230159064,122.36558760355938,0.13421391700745947,-0.9123268986668711,0.2462799168436815,1.6343611953546735,0.9830243752689288,33.7944931943315,16.934757987144124,55.474451487710766,-0.9832323228470002,-0.9832323228470002,-0.21588148068631932,120,0.0,-0.08713203421939847,True,0.4580116730525563
ESGH,OQB,0.17305203870314548,0.31066740829222983,1.524585511579203,0.568701434268767,1.5875386258739612,2.198396770041538,20.0,21254.055696775235,1102.53,-0.060133320271100264,-0.9085352780008997,0.14483980374012587,3.5673078598355463,0.9324754325506982,47.517861005931834,0.7352760712535229,100.0,4.449999809265137,-0.8509984647455476,0.14047840264047318,118,0.07148120854826824,-0.0868586146266182,True,0.4573952114053128
CAPNU,NGM,0.009886182305201354,0.01787494472309095,0.05655466381234968,0.004701965683833087,0.02105206462760069,0.1274602991153586,1.8666666666666667,21277.868980214716,0.0,0.35597597422218946,-0.5994624156607812,0.005610914831937345,0.09061119825496163,0.8777055308464463,70.46371841569682,7.509894832070557,100.0,0.04499998092651358,-0.08275869047282766,0.057400803810840555,56,0.10714285714285714,-0.08656814939667407,True,0.4567403180514842
BDRX,NCM,0.15845290562488154,0.1733278490946013,0.47948054122877626,-0.178474877514339,-0.6328414181984078,1.489873022649211,13.20833896971113,512440.90961310844,54.443820625360615,0.28558986108173134,-0.7752977516213306,0.3522944117984114,1.9320388349514563,0.9832142015878289,29.812771502185416,5.412156536219825,53.303961287548425,-0.993340580014215,-0.9966167939164257,-0.15513510265053235,120,0.0,-0.08596844946612453,True,0.4553882130202419
FGL,NCM,0.11282036548076739,0.10521578966894182,0.34840430729611094,-0.09353100051061626,-0.35259212599323103,1.4414565340914727,15.388574126534467,3682510.1597493035,2.6860707767870267,-0.14828693453083786,-0.9382219274747988,0.3368707319529549,1.4083332257138401,1.2183903183537406,36.54896751082533,17.857141716747876,56.96863892600333,-0.8988596516300301,-0.9135250002145767,-0.19476042101490607,51,0.11508951406649616,-0.085087653193959,True,0.4534023380677418
GDHG,NCM,0.21541228620990704,0.27194505982955414,1.2580829975715497,-0.10198449722400156,-0.41927374343377954,1.9659772833070763,13.215117062867927,45700.678193613094,39173.51282051283,0.07807223867332683,-0.9036446094313362,0.5840905296095739,15.419117647058824,0.9993708267191688,33.67048236652145,0.5888040954127263,93.45991561181435,-0.9999100606051359,-0.9999877052633721,-0.06608620371758826,120,0.013043478260869565,-0.0850005475108509,True,0.45320594646190604
IMG,NCM,0.23492521993848123,0.30024939576097526,1.6500004166811304,-0.07373134769834747,-0.3658979142705087,1.426558819646039,18.549395633569667,35999443.238753095,1441.5347621509825,0.4487480959214318,-0.8052188554066493,0.3522751736105878,1.8361582118768014,1.016306632125465,36.882020820274484,3.854879459243989,71.5765839195829,-0.9744942654738876,-0.9779825423032242,0.020931196176589915,120,0.0,-0.08412236884256347,True,0.45122597325324987
GSAC,PNK,0.15589599074112825,0.20559900276816354,0.4767515569157457,0.00022496318232443542,-0.016803458951411904,0.8464763249967573,10.425724410732562,60902541.325902745,0.08255457082429514,0.26359883528366185,-0.7206385891022417,0.34107141852349443,0.9999999417923419,0.96929733719331,49.455944272511424,8.333333737553204,100.0,-0.5238095320589089,-0.7619047660294544,0.015509942446039527,120,0.0,-0.08403560758382761,True,0.45103035819899073
HSDT,NCM,0.17026426004754175,0.17415084295149205,1.0373749651706157,-0.09732421368696814,-0.4666918113913558,1.7523363262104241,17.89708567178308,750937.9341787738,14619.386187455953,0.14061824404555687,-0.934305617280905,0.31894214134231297,2.833944968127329,0.999079008049097,32.57600422769984,0.6198739834798914,59.98498498498499,-0.9979583333598243,-0.9992779300056818,-0.08445024384379685,120,0.0,-0.08389121328007715,True,0.45070480160870596
BAMGF,PNK,0.019357904144702717,0.02721881699763978,0.15162481924276022,0.02590237672605569,0.09073131738562973,0.9231453915629634,20.0,205.25191414267437,2.164102564102564,0.3714450788732593,-1.0000000000021398,0.008130585366319313,0.24975004196166997,1.1867119549709724,81.74927744132603,20.409148995740836,100.0,0.7766123710824997,-0.19984000100539379,0.15509131983778404,120,0.010507246376811594,-0.08369799026921249,True,0.45026915405926826
