ticker,exchange,avg_price_volatility_5d,avg_price_volatility_20d,max_price_volatility_5d,avg_price_momentum_5d,avg_price_momentum_20d,avg_volume_ratio,max_volume_ratio,avg_volume_volatility,volume_trend,avg_pv_correlation,min_pv_correlation,avg_hl_spread,max_hl_spread,avg_hl_spread_ratio,avg_rsi,min_rsi,max_rsi,total_return_6m,max_drawdown_6m,sharpe_ratio_6m,data_points,missing_data_pct,anomaly_score,is_anomaly,anomaly_probability
DOWAY,OQX,0.5779828854134842,0.6615308874035797,1.3229446571669017,0.6955300313907424,0.646097337468079,0.4236556044376991,1.5607219108246129,572843.2344220934,0.25384652373820304,0.2610558536066745,-0.2725498970009303,0.5777316885163464,3.09677434085435,0.9423898837499182,53.048570724818475,36.594202824217064,81.58844487629716,0.6142857349648772,-0.8918918916741978,0.2201622509276238,31,0.18934081346423562,-0.04264451910864592,True,0.3577085215187681
GPLB,PNK,1.5922676742425332,2.689866336990147,17.44132897499807,3.0646780294275007,104.45921064678863,1.134505523190186,16.216216216216218,1160.354680491573,0.05,0.178354759636497,-1.000000000000627,25.401212579824577,2999.000194995669,1.0000885863118252,46.864135012803494,0.0,100.0,-0.9636363652373148,-0.9998181818267158,0.1566393179643851,120,0.008695652173913044,-0.042337997466427246,True,0.35701742680036663
ADIL,NCM,0.174251695706589,0.2162880959232939,1.4148048983804138,-0.074100614251643,-0.35396545489925135,1.2934387377763221,18.370004162498574,26113594.95069132,4.3475404075559565,0.30227235620849513,-0.6931600244558086,0.28385600867947375,1.8571429868944707,0.9890839505190436,36.84883974007219,15.580735845542577,64.10256429850307,-0.9276190485273089,-0.9642857142857143,0.005637176483749155,120,0.0,-0.04227117853943668,True,0.3568667744444737
ALBT,NCM,0.13167393000996278,0.14011422302152832,0.3174383366774645,-0.05748432809064464,-0.26226015618666737,1.2041642356262912,18.42992444198004,3403084.2910454283,12.041642955176915,0.3489303133026749,-0.46115162693552364,0.29396405700828543,2.4361701739109614,0.990409160017759,36.39616423860509,8.113588994998139,77.86885174962799,-0.902164504192988,-0.912554114823872,-0.059642221770639554,120,0.0,-0.04226858239946368,True,0.356860921093922
ISPC,NCM,0.14227698523635374,0.13404518634333681,0.6625054136636832,-0.08626784513983012,-0.3688454984467346,1.775437175056596,16.207022360807834,5380810.77659317,6184.061015034941,0.1559588227651372,-0.8992924199111259,0.3108044519663628,1.2851281952215294,1.0413831020451134,35.255595603510905,8.62068853300805,62.054507883286696,-0.9696223785710851,-0.9789644958188999,-0.08510023574702913,120,0.0,-0.041996845081351764,True,0.35624825236364766
JBDI,NCM,0.19231197852895623,0.18553009844222457,0.5920377890909958,0.03295990904453258,0.2563838638030893,0.8017584732500019,13.960538924023835,8603621.627373366,0.6535713134385097,0.4343004720204408,-0.6908827528156982,0.7759223652666916,29.338462511886544,1.5985414947087988,49.29600562473329,0.5050892509964484,77.45512798604685,-0.8399353243822607,-0.9798865788317623,0.09078147372645103,59,0.09948415622697127,-0.04183462219354256,True,0.35588249880655043
CJMB,NCM,0.09718852648939343,0.097648882324928,0.2878244409103208,0.024846402474003496,0.04965816218108405,0.5349655854035613,1.4319495533368365,173924.72920368693,0.03293692945395299,0.25487194549907016,-0.4488606995971673,0.2269403317042165,0.8555555873446994,1.1382709185894218,50.867987620114114,37.511161458932214,64.22925441277276,-0.04888884226481116,-0.2730560888955495,0.044826944068601056,36,0.16304347826086957,-0.041779376623597764,True,0.35575794015768125
CKHGF,PNK,0.035295166378671715,0.0729694070274829,0.3003987319454141,0.0725199117207393,0.350190598735104,1.0,20.0,10.01387925719987,,0.1934801266293668,-0.9999999999999992,0.004257721873736986,0.41178870205506435,1.0,91.27998866247307,0.0,100.0,3.136828167379057,-0.09019602478850378,0.1712260090007008,120,0.08333333333333333,-0.04161732336111862,True,0.35539256904395355
SKS.AX,ASX,0.07670160960638721,0.08436049355414148,0.15830806595089675,0.17060019602736035,0.7592558591844617,1.2870099142621796,9.59639980963049,504413.35027846496,38.69922577518144,0.29300473239169195,-0.8417083055453869,0.11625104494279176,0.2821917002902174,1.0120098750779885,67.23334239145903,26.3157748680989,100.0,29.933988948052168,-0.3015239504059577,0.3718936977697393,120,0.0,-0.041546980893818586,True,0.355233972387357
FACT,NGM,0.002169373599382711,0.002659301982470651,0.0049438015299560715,0.005277334469198378,0.025939992702981036,0.7375468654091701,4.361279461279461,337959.47489910526,0.4026200667751049,0.07452123131092853,-0.3536849284572621,0.004030850274756164,0.027805336788153605,0.904402201987533,80.8857314279304,51.59815363177147,98.07688075413564,0.04251012868715054,-0.004892386441140427,0.43388033338746823,43,0.1365015166835187,-0.041172272993129144,True,0.3543891424783321
CKDXF,PNK,0.0297499750162175,0.06868256506206895,0.46783382769883214,0.010872765550107669,-0.03999739894984315,0.7612225405921681,20.0,1254.3051445841988,,-0.3700246304999928,-1.0,0.010291320609787555,0.4912280784309297,0.5597197598083137,25.78397233649417,0.0,100.0,0.04761907465063331,-0.3095238078343354,0.037457979074422915,120,0.08260869565217391,-0.041113068825605226,True,0.3542556586329926
FMHS,PNK,2.2376853091514244,3.4881649328875213,32.87019974106346,3.7403019391514456,36.48228520304133,1.274342865952177,11.13963096854017,46231.015456559326,12.88541751527495,0.11724905427700569,-0.9999999997641621,0.7311108535448596,15.500000327418102,1.0670371123489417,48.843769605276336,7.12074304200614,95.88652469001674,0.6666666666666667,-0.9997500000100408,0.12724597398412493,120,0.0,-0.04107811638408748,True,0.35417685360130446
CBLL,NMS,0.06291880557123047,0.07209049052614873,0.09793804814298904,-0.06798054959127538,-0.2846710508308276,1.1065910479284142,3.777304394894449,843851.2352428443,1.2736742663866325,-0.2094229994736416,-0.6924156261152355,0.12292973217090096,0.6419999440511067,0.9754317792341511,33.919821791722946,17.102620809842065,52.35580880829714,-0.5220000076293945,-0.6240079374465333,-0.17193467269545093,53,0.11074651353568499,-0.041048153213227245,True,0.3541092975586766
ADMG,PNK,0.31025513812014066,0.5890843593108493,5.3315220231436715,0.4239479365090411,0.8554693180530878,0.5697844016816584,20.0,11946.46870509762,0.0,0.2106139768560978,-0.9999999999999696,0.05933960587775976,1.8169013581988231,0.7531370511613918,41.14613587653629,0.0,100.0,-0.9948979593730726,-0.9996296296537032,0.08784446743743363,120,0.05543478260869565,-0.041024983339248255,True,0.35405705792751385
ALLR,NCM,0.1348837814533761,0.14808523319417072,0.32247363634693044,-0.2096185150122526,-0.5849969639958743,1.687007336874907,17.62346880043241,9786484.844578207,5551.33207919802,-0.019173236361139,-0.8880438338618715,0.32485042760438426,2.8356940509915014,0.9859569249234522,25.703314867688672,0.14662756598239923,89.19687256519062,-0.999593434339822,-0.9998154040388386,-0.3091394038713267,120,0.0,-0.04088304280239474,True,0.3537370336883231
AFJK,NGM,0.003736738217371792,0.004238982004748878,0.009230661898444284,0.006339871740699497,0.026778953348098804,0.8575411032777682,10.560942678286485,147966.98992691096,0.02457872902823158,0.1586217030598607,-0.8608246519381538,0.005215238098358291,0.04372623746489445,0.947083947314046,74.9443410354276,52.026883348690944,93.38246637588881,0.116027561093764,-0.011654632162145764,0.31069805128661854,90,0.06521739130434782,-0.04047915886418518,True,0.35282642243580775
HKD,NYQ,0.06484573098695165,0.07418762399153206,0.1595888672804507,-0.04212269951104554,-0.20048735951799704,0.8734294930112014,15.589565677833809,4542695.150246229,0.16755982696758634,0.24926696229827924,-0.8003624850846889,0.1423026239437625,0.7259616178168377,1.0141822803685836,37.755361346182106,16.86746849517442,60.56338378158601,-0.736434093340322,-0.7615499232867795,-0.1179459040160392,120,0.0,-0.04009469922042219,True,0.35195960589613406
AMZN,NASDAQ,0.025271369712427515,0.028944808752577104,0.07375899189187965,0.012901092516907657,0.04265514194072382,0.9965825232348069,1.8236038006338942,50802785.59569635,1.3306628152690663,0.030361439785574738,-0.8242804605727955,0.06014603288946987,0.18912278560169957,0.9569316957161417,57.56190306870432,0.0,90.82936222444965,0.25612790426311927,-0.2805452487822115,0.09673378055180049,120,0.0,-0.039944852997025826,True,0.3516217572117408
AEAEU,PNK,0.01966559406405231,0.03052236322598801,0.22384402073805146,0.003778044610913048,0.009840823134943425,1.037060310332871,20.0,1977.6081497445061,0.0,0.42587574529476135,-1.0000000001546274,0.015664923675568383,0.4125000238418579,0.9479163970236584,64.10416981203859,0.0,100.0,0.03838767904045359,-0.3841416365697619,0.030692791596874935,120,0.02355072463768116,-0.03989420089499346,True,0.3515075551608281
